Points:0,Points:1,Points:2,vtkOriginalIndices
0.860542,0.0998759,0,4404
0.858219,0.0831524,0,4405
0.85618,0.0684827,0,4406
0.854392,0.0556145,0,4407
0.852824,0.0443266,0,4408
0.851448,0.034425,0,4409
1.38235,3.5,0,4410
1.35453,3.30914,0,4411
1.3267,3.11829,0,4412
1.29887,2.92743,0,4413
1.27104,2.73658,0,4414
1.24322,2.54572,0,4415
1.21539,2.35486,0,4416
1.18756,2.16401,0,4417
1.15974,1.97315,0,4418
1.13191,1.7823,0,4419
1.10408,1.59144,0,4420
1.07626,1.40058,0,4421
1.05043,1.22346,0,4422
1.02778,1.06809,0,4423
1.00791,0.931797,0,4424
0.990476,0.812243,0,4425
0.975186,0.707371,0,4426
0.961774,0.615379,0,4427
0.950008,0.534683,0,4428
0.939688,0.463898,0,4429
0.930635,0.401805,0,4430
0.922693,0.347338,0,4431
0.915727,0.29956,0,4432
0.909617,0.257649,0,4433
0.904256,0.220886,0,4434
0.899555,0.188637,0,4435
0.89543,0.160348,0,4436
0.891812,0.135534,0,4437
0.888638,0.113767,0,4438
0.885855,0.0946726,0,4439
0.883413,0.0779235,0,4440
0.88127,0.0632313,0,4441
0.879391,0.0503434,0,4442
0.877743,0.0390383,0,4443
0.876297,0.0291215,0,4444
1.43196,3.5,0,4445
1.40277,3.30885,0,4446
1.37358,3.1177,0,4447
1.34439,2.92655,0,4448
1.3152,2.73539,0,4449
1.28601,2.54424,0,4450
1.25683,2.35309,0,4451
1.22764,2.16194,0,4452
1.19845,1.97079,0,4453
1.16926,1.77964,0,4454
1.14007,1.58848,0,4455
1.11089,1.39733,0,4456
1.0838,1.21993,0,4457
1.06004,1.06432,0,4458
1.03919,0.927818,0,4459
1.02091,0.808079,0,4460
1.00487,0.703045,0,4461
0.990801,0.610909,0,4462
0.97846,0.530089,0,4463
0.967635,0.459194,0,4464
0.958139,0.397005,0,4465
0.949809,0.342454,0,4466
0.942502,0.294601,0,4467
0.936093,0.252626,0,4468
0.93047,0.215805,0,4469
0.925538,0.183506,0,4470
0.921212,0.155174,0,4471
0.917417,0.130321,0,4472
0.914088,0.10852,0,4473
0.911168,0.0893965,0,4474
0.908607,0.0726215,0,4475
0.90636,0.0579066,0,4476
0.904389,0.0449987,0,4477
0.90266,0.0336761,0,4478
0.901143,0.0237439,0,4479
1.48175,3.5,0,4480
1.45119,3.30854,0,4481
1.42063,3.11708,0,4482
1.39006,2.92562,0,4483
1.3595,2.73416,0,4484
1.32894,2.5427,0,4485
1.29838,2.35125,0,4486
1.26781,2.15979,0,4487
1.23725,1.96833,0,4488
1.20669,1.77687,0,4489
1.17613,1.58541,0,4490
1.14556,1.39395,0,4491
1.1172,1.21627,0,4492
1.09232,1.0604,0,4493
1.07049,0.923681,0,4494
1.05135,0.80375,0,4495
1.03456,0.698546,0,4496
1.01982,0.606263,0,4497
1.0069,0.525312,0,4498
0.995567,0.454303,0,4499
0.985623,0.392014,0,4500
0.976901,0.337375,0,4501
0.96925,0.289446,0,4502
0.962539,0.247403,0,4503
0.956652,0.210523,0,4504
0.951488,0.178172,0,4505
0.946958,0.149794,0,4506
0.942984,0.124901,0,4507
0.939498,0.103066,0,4508
0.936441,0.0839112,0,4509
0.933759,0.0671092,0,4510
0.931406,0.0523706,0,4511
0.929342,0.039442,0,4512
0.927532,0.0281011,0,4513
0.925944,0.018153,0,4514
1.53168,3.5,0,4515
1.49973,3.30822,0,4516
1.46779,3.11645,0,4517
1.43584,2.92467,0,4518
1.40389,2.73289,0,4519
1.37195,2.54112,0,4520
1.34,2.34934,0,4521
1.30805,2.15756,0,4522
1.2761,1.96579,0,4523
1.24416,1.77401,0,4524
1.21221,1.58223,0,4525
1.18026,1.39046,0,4526
1.15061,1.21248,0,4527
1.12461,1.05636,0,4528
1.10179,0.919409,0,4529
1.08178,0.799278,0,4530
1.06423,0.6939,0,4531
1.04883,0.601464,0,4532
1.03532,0.520379,0,4533
1.02347,0.449252,0,4534
1.01308,0.38686,0,4535
1.00396,0.33213,0,4536
0.995963,0.284122,0,4537
0.988948,0.242009,0,4538
0.982794,0.205068,0,4539
0.977396,0.172663,0,4540
0.972661,0.144238,0,4541
0.968507,0.119304,0,4542
0.964863,0.0974321,0,4543
0.961667,0.0782461,0,4544
0.958864,0.0614162,0,4545
0.956404,0.0466531,0,4546
0.954247,0.0337031,0,4547
0.952355,0.0223434,0,4548
0.950695,0.0123788,0,4549
1.58168,3.5,0,4550
1.54834,3.30789,0,4551
1.515,3.11579,0,4552
1.48167,2.92368,0,4553
1.44833,2.73157,0,4554
1.41499,2.53946,0,4555
1.38165,2.34736,0,4556
1.34831,2.15525,0,4557
1.31497,1.96314,0,4558
1.28163,1.77104,0,4559
1.2483,1.57893,0,4560
1.21496,1.38682,0,4561
1.18402,1.20854,0,4562
1.15688,1.05214,0,4563
1.13307,0.91496,0,4564
1.11219,0.794622,0,4565
1.09387,0.689063,0,4566
1.0778,0.596467,0,4567
1.0637,0.515243,0,4568
1.05134,0.443993,0,4569
1.04049,0.381494,0,4570
1.03098,0.326669,0,4571
1.02263,0.278578,0,4572
1.01531,0.236393,0,4573
1.00889,0.199388,0,4574
1.00326,0.166927,0,4575
0.998315,0.138453,0,4576
0.99398,0.113476,0,4577
0.990178,0.0915665,0,4578
0.986843,0.0723474,0,4579
0.983917,0.0554885,0,4580
0.981351,0.0407,0,4581
0.979099,0.0277277,0,4582
0.977125,0.0163484,0,4583
0.975392,0.00636658,0,4584
1.63168,3.5,0,4585
1.59695,3.30754,0,4586
1.56221,3.11509,0,4587
1.52748,2.92263,0,4588
1.49274,2.73017,0,4589
1.45801,2.53771,0,4590
1.42327,2.34526,0,4591
1.38854,2.1528,0,4592
1.3538,1.96034,0,4593
1.31907,1.76788,0,4594
1.28433,1.57543,0,4595
1.2496,1.38297,0,4596
1.21736,1.20436,0,4597
1.18909,1.04768,0,4598
1.16428,0.910249,0,4599
1.14252,0.789692,0,4600
1.12344,0.683941,0,4601
1.1067,0.591176,0,4602
1.09201,0.509804,0,4603
1.07913,0.438424,0,4604
1.06783,0.375811,0,4605
1.05791,0.320887,0,4606
1.04922,0.272707,0,4607
1.04159,0.230445,0,4608
1.0349,0.193373,0,4609
1.02903,0.160853,0,4610
1.02388,0.132328,0,4611
1.01937,0.107305,0,4612
1.01541,0.0853552,0,4613
1.01193,0.066101,0,4614
1.00888,0.0492114,0,4615
1.00621,0.034396,0,4616
1.00386,0.0214,0,4617
1.0018,0.01,0,4618
1,6.42973e-09,0,4619
1.68168,3.5,0,4620
1.64557,3.30754,0,4621
1.60946,3.11509,0,4622
1.57335,2.92263,0,4623
1.53724,2.73017,0,4624
1.50113,2.53771,0,4625
1.46502,2.34526,0,4626
1.42891,2.1528,0,4627
1.39281,1.96034,0,4628
1.3567,1.76788,0,4629
1.32059,1.57543,0,4630
1.28448,1.38297,0,4631
1.25097,1.20436,0,4632
1.22157,1.04768,0,4633
1.19578,0.910249,0,4634
1.17316,0.789692,0,4635
1.15332,0.683941,0,4636
1.13592,0.591176,0,4637
1.12065,0.509804,0,4638
1.10726,0.438424,0,4639
1.09551,0.375811,0,4640
1.08521,0.320887,0,4641
1.07617,0.272707,0,4642
1.06824,0.230445,0,4643
1.06128,0.193373,0,4644
1.05518,0.160853,0,4645
1.04983,0.132328,0,4646
1.04513,0.107305,0,4647
1.04101,0.0853552,0,4648
1.0374,0.066101,0,4649
1.03423,0.0492114,0,4650
1.03145,0.034396,0,4651
1.02902,0.0214,0,4652
1.02688,0.01,0,4653
1.025,6.37615e-09,0,4654
1.73468,3.5,0,4655
1.6972,3.30754,0,4656
1.65972,3.11509,0,4657
1.62223,2.92263,0,4658
1.58475,2.73017,0,4659
1.54727,2.53771,0,4660
1.50978,2.34526,0,4661
1.4723,2.1528,0,4662
1.43482,1.96034,0,4663
1.39734,1.76788,0,4664
1.35985,1.57543,0,4665
1.32237,1.38297,0,4666
1.28759,1.20436,0,4667
1.25707,1.04768,0,4668
1.23031,0.910249,0,4669
1.20683,0.789692,0,4670
1.18623,0.683941,0,4671
1.16816,0.591176,0,4672
1.15232,0.509804,0,4673
1.13841,0.438424,0,4674
1.12622,0.375811,0,4675
1.11552,0.320887,0,4676
1.10614,0.272707,0,4677
1.09791,0.230445,0,4678
1.09069,0.193373,0,4679
1.08435,0.160853,0,4680
1.0788,0.132328,0,4681
1.07393,0.107305,0,4682
1.06965,0.0853552,0,4683
1.0659,0.066101,0,4684
1.06261,0.0492114,0,4685
1.05973,0.034396,0,4686
1.05719,0.0214,0,4687
1.05497,0.01,0,4688
1.05303,6.31609e-09,0,4689
1.79082,3.5,0,4690
1.75197,3.30754,0,4691
1.71313,3.11509,0,4692
1.67429,2.92263,0,4693
1.63545,2.73017,0,4694
1.59661,2.53771,0,4695
1.55777,2.34526,0,4696
1.51892,2.1528,0,4697
1.48008,1.96034,0,4698
1.44124,1.76788,0,4699
1.4024,1.57543,0,4700
1.36356,1.38297,0,4701
1.32751,1.20436,0,4702
1.29589,1.04768,0,4703
1.26815,0.910249,0,4704
1.24382,0.789692,0,4705
1.22248,0.683941,0,4706
1.20376,0.591176,0,4707
1.18733,0.509804,0,4708
1.17293,0.438424,0,4709
1.16029,0.375811,0,4710
1.14921,0.320887,0,4711
1.13948,0.272707,0,4712
1.13095,0.230445,0,4713
1.12347,0.193373,0,4714
1.11691,0.160853,0,4715
1.11115,0.132328,0,4716
1.1061,0.107305,0,4717
1.10167,0.0853552,0,4718
1.09779,0.066101,0,4719
1.09438,0.0492114,0,4720
1.09139,0.034396,0,4721
1.08877,0.0214,0,4722
1.08646,0.01,0,4723
1.08445,6.24875e-09,0,4724
1.85023,3.5,0,4725
1.81005,3.30754,0,4726
1.76988,3.11509,0,4727
1.72971,2.92263,0,4728
1.68954,2.73017,0,4729
1.64937,2.53771,0,4730
1.6092,2.34526,0,4731
1.56902,2.1528,0,4732
1.52885,1.96034,0,4733
1.48868,1.76788,0,4734
1.44851,1.57543,0,4735
1.40834,1.38297,0,4736
1.37106,1.20436,0,4737
1.33835,1.04768,0,4738
1.30967,0.910249,0,4739
1.2845,0.789692,0,4740
1.26243,0.683941,0,4741
1.24307,0.591176,0,4742
1.22608,0.509804,0,4743
1.21118,0.438424,0,4744
1.19811,0.375811,0,4745
1.18665,0.320887,0,4746
1.17659,0.272707,0,4747
1.16777,0.230445,0,4748
1.16003,0.193373,0,4749
1.15324,0.160853,0,4750
1.14729,0.132328,0,4751
1.14207,0.107305,0,4752
1.13749,0.0853552,0,4753
1.13347,0.066101,0,4754
1.12994,0.0492114,0,4755
1.12685,0.034396,0,4756
1.12414,0.0214,0,4757
1.12176,0.01,0,4758
1.11967,6.17325e-09,0,4759
1.91306,3.5,0,4760
1.8716,3.30754,0,4761
1.83015,3.11509,0,4762
1.78869,2.92263,0,4763
1.74724,2.73017,0,4764
1.70578,2.53771,0,4765
1.66433,2.34526,0,4766
1.62287,2.1528,0,4767
1.58141,1.96034,0,4768
1.53996,1.76788,0,4769
1.4985,1.57543,0,4770
1.45705,1.38297,0,4771
1.41858,1.20436,0,4772
1.38483,1.04768,0,4773
1.35522,0.910249,0,4774
1.32926,0.789692,0,4775
1.30648,0.683941,0,4776
1.2865,0.591176,0,4777
1.26897,0.509804,0,4778
1.25359,0.438424,0,4779
1.24011,0.375811,0,4780
1.22828,0.320887,0,4781
1.2179,0.272707,0,4782
1.20879,0.230445,0,4783
1.20081,0.193373,0,4784
1.1938,0.160853,0,4785
1.18766,0.132328,0,4786
1.18227,0.107305,0,4787
1.17754,0.0853552,0,4788
1.17339,0.066101,0,4789
1.16976,0.0492114,0,4790
1.16657,0.034396,0,4791
1.16377,0.0214,0,4792
1.16131,0.01,0,4793
1.15916,6.08862e-09,0,4794
1.97946,3.5,0,4795
1.93679,3.30754,0,4796
1.89412,3.11509,0,4797
1.85145,2.92263,0,4798
1.80877,2.73017,0,4799
1.7661,2.53771,0,4800
1.72343,2.34526,0,4801
1.68075,2.1528,0,4802
1.63808,1.96034,0,4803
1.59541,1.76788,0,4804
1.55274,1.57543,0,4805
1.51006,1.38297,0,4806
1.47046,1.20436,0,4807
1.43572,1.04768,0,4808
1.40525,0.910249,0,4809
1.37852,0.789692,0,4810
1.35507,0.683941,0,4811
1.3345,0.591176,0,4812
1.31646,0.509804,0,4813
1.30063,0.438424,0,4814
1.28675,0.375811,0,4815
1.27457,0.320887,0,4816
1.26389,0.272707,0,4817
1.25452,0.230445,0,4818
1.2463,0.193373,0,4819
1.23909,0.160853,0,4820
1.23276,0.132328,0,4821
1.22722,0.107305,0,4822
1.22235,0.0853552,0,4823
1.21808,0.066101,0,4824
1.21434,0.0492114,0,4825
1.21105,0.034396,0,4826
1.20817,0.0214,0,4827
1.20564,0.01,0,4828
1.20342,5.99375e-09,0,4829
2.0496,3.5,0,4830
2.0058,3.30754,0,4831
1.962,3.11509,0,4832
1.9182,2.92263,0,4833
1.8744,2.73017,0,4834
1.8306,2.53771,0,4835
1.7868,2.34526,0,4836
1.743,2.1528,0,4837
1.6992,1.96034,0,4838
1.6554,1.76788,0,4839
1.61159,1.57543,0,4840
1.56779,1.38297,0,4841
1.52715,1.20436,0,4842
1.49149,1.04768,0,4843
1.46021,0.910249,0,4844
1.43277,0.789692,0,4845
1.40871,0.683941,0,4846
1.38759,0.591176,0,4847
1.36907,0.509804,0,4848
1.35283,0.438424,0,4849
1.33858,0.375811,0,4850
1.32608,0.320887,0,4851
1.31511,0.272707,0,4852
1.3055,0.230445,0,4853
1.29706,0.193373,0,4854
1.28966,0.160853,0,4855
1.28317,0.132328,0,4856
1.27747,0.107305,0,4857
1.27248,0.0853552,0,4858
1.26809,0.066101,0,4859
1.26425,0.0492114,0,4860
1.26088,0.034396,0,4861
1.25792,0.0214,0,4862
1.25533,0.01,0,4863
1.25305,5.88739e-09,0,4864
2.12363,3.5,0,4865
2.07882,3.30754,0,4866
2.03401,3.11509,0,4867
1.98919,2.92263,0,4868
1.94438,2.73017,0,4869
1.89957,2.53771,0,4870
1.85476,2.34526,0,4871
1.80995,2.1528,0,4872
1.76513,1.96034,0,4873
1.72032,1.76788,0,4874
1.67551,1.57543,0,4875
1.6307,1.38297,0,4876
1.58911,1.20436,0,4877
1.55263,1.04768,0,4878
1.52063,0.910249,0,4879
1.49256,0.789692,0,4880
1.46793,0.683941,0,4881
1.44633,0.591176,0,4882
1.42739,0.509804,0,4883
1.41077,0.438424,0,4884
1.39619,0.375811,0,4885
1.3834,0.320887,0,4886
1.37218,0.272707,0,4887
1.36234,0.230445,0,4888
1.35371,0.193373,0,4889
1.34614,0.160853,0,4890
1.3395,0.132328,0,4891
1.33367,0.107305,0,4892
1.32856,0.0853552,0,4893
1.32408,0.066101,0,4894
1.32014,0.0492114,0,4895
1.31669,0.034396,0,4896
1.31367,0.0214,0,4897
1.31101,0.01,0,4898
1.30868,5.76815e-09,0,4899
2.20173,3.5,0,4900
2.15605,3.30754,0,4901
2.11037,3.11509,0,4902
2.0647,2.92263,0,4903
2.01902,2.73017,0,4904
1.97334,2.53771,0,4905
1.92767,2.34526,0,4906
1.88199,2.1528,0,4907
1.83631,1.96034,0,4908
1.79064,1.76788,0,4909
1.74496,1.57543,0,4910
1.69928,1.38297,0,4911
1.65689,1.20436,0,4912
1.61971,1.04768,0,4913
1.58709,0.910249,0,4914
1.55848,0.789692,0,4915
1.53338,0.683941,0,4916
1.51136,0.591176,0,4917
1.49205,0.509804,0,4918
1.47511,0.438424,0,4919
1.46025,0.375811,0,4920
1.44721,0.320887,0,4921
1.43578,0.272707,0,4922
1.42575,0.230445,0,4923
1.41695,0.193373,0,4924
1.40923,0.160853,0,4925
1.40246,0.132328,0,4926
1.39652,0.107305,0,4927
1.39131,0.0853552,0,4928
1.38674,0.066101,0,4929
1.38273,0.0492114,0,4930
1.37922,0.034396,0,4931
1.37613,0.0214,0,4932
1.37343,0.01,0,4933
1.37105,5.63448e-09,0,4934
2.28407,3.5,0,4935
2.23771,3.30754,0,4936
2.19135,3.11509,0,4937
2.14499,2.92263,0,4938
2.09863,2.73017,0,4939
2.05227,2.53771,0,4940
2.00591,2.34526,0,4941
1.95955,2.1528,0,4942
1.91319,1.96034,0,4943
1.86683,1.76788,0,4944
1.82047,1.57543,0,4945
1.77411,1.38297,0,4946
1.73108,1.20436,0,4947
1.69334,1.04768,0,4948
1.66024,0.910249,0,4949
1.6312,0.789692,0,4950
1.60572,0.683941,0,4951
1.58338,0.591176,0,4952
1.56378,0.509804,0,4953
1.54658,0.438424,0,4954
1.5315,0.375811,0,4955
1.51827,0.320887,0,4956
1.50666,0.272707,0,4957
1.49648,0.230445,0,4958
1.48755,0.193373,0,4959
1.47972,0.160853,0,4960
1.47285,0.132328,0,4961
1.46682,0.107305,0,4962
1.46153,0.0853552,0,4963
1.4569,0.066101,0,4964
1.45283,0.0492114,0,4965
1.44926,0.034396,0,4966
1.44613,0.0214,0,4967
1.44338,0.01,0,4968
1.44097,5.48462e-09,0,4969
2.37084,3.5,0,4970
2.32402,3.30754,0,4971
2.27719,3.11509,0,4972
2.23037,2.92263,0,4973
2.18355,2.73017,0,4974
2.13673,2.53771,0,4975
2.08991,2.34526,0,4976
2.04309,2.1528,0,4977
1.99627,1.96034,0,4978
1.94945,1.76788,0,4979
1.90263,1.57543,0,4980
1.85581,1.38297,0,4981
1.81235,1.20436,0,4982
1.77424,1.04768,0,4983
1.7408,0.910249,0,4984
1.71147,0.789692,0,4985
1.68575,0.683941,0,4986
1.66318,0.591176,0,4987
1.64338,0.509804,0,4988
1.62602,0.438424,0,4989
1.61078,0.375811,0,4990
1.59742,0.320887,0,4991
1.5857,0.272707,0,4992
1.57542,0.230445,0,4993
1.5664,0.193373,0,4994
1.55849,0.160853,0,4995
1.55155,0.132328,0,4996
1.54546,0.107305,0,4997
1.54012,0.0853552,0,4998
1.53544,0.066101,0,4999
1.53133,0.0492114,0,5000
1.52773,0.034396,0,5001
1.52456,0.0214,0,5002
1.52179,0.01,0,5003
1.51936,5.31662e-09,0,5004
2.46222,3.5,0,5005
2.41521,3.30754,0,5006
2.3682,3.11509,0,5007
2.32118,2.92263,0,5008
2.27417,2.73017,0,5009
2.22715,2.53771,0,5010
2.18014,2.34526,0,5011
2.13312,2.1528,0,5012
2.08611,1.96034,0,5013
2.0391,1.76788,0,5014
1.99208,1.57543,0,5015
1.94507,1.38297,0,5016
1.90144,1.20436,0,5017
1.86316,1.04768,0,5018
1.82959,0.910249,0,5019
1.80014,0.789692,0,5020
1.77431,0.683941,0,5021
1.75165,0.591176,0,5022
1.73177,0.509804,0,5023
1.71433,0.438424,0,5024
1.69904,0.375811,0,5025
1.68562,0.320887,0,5026
1.67385,0.272707,0,5027
1.66353,0.230445,0,5028
1.65447,0.193373,0,5029
1.64653,0.160853,0,5030
1.63956,0.132328,0,5031
1.63344,0.107305,0,5032
1.62808,0.0853552,0,5033
1.62338,0.066101,0,5034
1.61925,0.0492114,0,5035
1.61563,0.034396,0,5036
1.61246,0.0214,0,5037
1.60967,0.01,0,5038
1.60723,5.12829e-09,0,5039
2.55843,3.5,0,5040
2.51154,3.30754,0,5041
2.46465,3.11509,0,5042
2.41777,2.92263,0,5043
2.37088,2.73017,0,5044
2.32399,2.53771,0,5045
2.2771,2.34526,0,5046
2.23022,2.1528,0,5047
2.18333,1.96034,0,5048
2.13644,1.76788,0,5049
2.08956,1.57543,0,5050
2.04267,1.38297,0,5051
1.99915,1.20436,0,5052
1.96098,1.04768,0,5053
1.9275,0.910249,0,5054
1.89813,0.789692,0,5055
1.87237,0.683941,0,5056
1.84977,0.591176,0,5057
1.82994,0.509804,0,5058
1.81255,0.438424,0,5059
1.7973,0.375811,0,5060
1.78392,0.320887,0,5061
1.77218,0.272707,0,5062
1.76188,0.230445,0,5063
1.75285,0.193373,0,5064
1.74493,0.160853,0,5065
1.73798,0.132328,0,5066
1.73188,0.107305,0,5067
1.72654,0.0853552,0,5068
1.72185,0.066101,0,5069
1.71773,0.0492114,0,5070
1.71412,0.034396,0,5071
1.71096,0.0214,0,5072
1.70818,0.01,0,5073
1.70574,4.91716e-09,0,5074
2.65966,3.5,0,5075
2.61328,3.30754,0,5076
2.5669,3.11509,0,5077
2.52051,2.92263,0,5078
2.47413,2.73017,0,5079
2.42775,2.53771,0,5080
2.38137,2.34526,0,5081
2.33499,2.1528,0,5082
2.28861,1.96034,0,5083
2.24223,1.76788,0,5084
2.19585,1.57543,0,5085
2.14947,1.38297,0,5086
2.10642,1.20436,0,5087
2.06867,1.04768,0,5088
2.03554,0.910249,0,5089
2.00649,0.789692,0,5090
1.98101,0.683941,0,5091
1.95865,0.591176,0,5092
1.93904,0.509804,0,5093
1.92184,0.438424,0,5094
1.90675,0.375811,0,5095
1.89351,0.320887,0,5096
1.8819,0.272707,0,5097
1.87172,0.230445,0,5098
1.86278,0.193373,0,5099
1.85494,0.160853,0,5100
1.84807,0.132328,0,5101
1.84204,0.107305,0,5102
1.83675,0.0853552,0,5103
1.83211,0.066101,0,5104
1.82804,0.0492114,0,5105
1.82447,0.034396,0,5106
1.82134,0.0214,0,5107
1.81859,0.01,0,5108
1.81618,4.68046e-09,0,5109
2.76613,3.5,0,5110
2.7207,3.30754,0,5111
2.67527,3.11509,0,5112
2.62984,2.92263,0,5113
2.58442,2.73017,0,5114
2.53899,2.53771,0,5115
2.49356,2.34526,0,5116
2.44813,2.1528,0,5117
2.40271,1.96034,0,5118
2.35728,1.76788,0,5119
2.31185,1.57543,0,5120
2.26642,1.38297,0,5121
2.22426,1.20436,0,5122
2.18728,1.04768,0,5123
2.15484,0.910249,0,5124
2.12639,0.789692,0,5125
2.10142,0.683941,0,5126
2.07953,0.591176,0,5127
2.06032,0.509804,0,5128
2.04347,0.438424,0,5129
2.02869,0.375811,0,5130
2.01573,0.320887,0,5131
2.00436,0.272707,0,5132
1.99438,0.230445,0,5133
1.98563,0.193373,0,5134
1.97795,0.160853,0,5135
1.97122,0.132328,0,5136
1.96532,0.107305,0,5137
1.96013,0.0853552,0,5138
1.95559,0.066101,0,5139
1.9516,0.0492114,0,5140
1.94811,0.034396,0,5141
1.94504,0.0214,0,5142
1.94235,0.01,0,5143
1.93999,4.41511e-09,0,5144
2.87806,3.5,0,5145
2.83411,3.30754,0,5146
2.79016,3.11509,0,5147
2.74621,2.92263,0,5148
2.70226,2.73017,0,5149
2.65831,2.53771,0,5150
2.61436,2.34526,0,5151
2.57041,2.1528,0,5152
2.52646,1.96034,0,5153
2.48251,1.76788,0,5154
2.43855,1.57543,0,5155
2.3946,1.38297,0,5156
2.35382,1.20436,0,5157
2.31804,1.04768,0,5158
2.28665,0.910249,0,5159
2.25912,0.789692,0,5160
2.23497,0.683941,0,5161
2.21379,0.591176,0,5162
2.1952,0.509804,0,5163
2.1789,0.438424,0,5164
2.1646,0.375811,0,5165
2.15206,0.320887,0,5166
2.14106,0.272707,0,5167
2.13141,0.230445,0,5168
2.12294,0.193373,0,5169
2.11552,0.160853,0,5170
2.109,0.132328,0,5171
2.10329,0.107305,0,5172
2.09827,0.0853552,0,5173
2.09388,0.066101,0,5174
2.09002,0.0492114,0,5175
2.08664,0.034396,0,5176
2.08367,0.0214,0,5177
2.08107,0.01,0,5178
2.07878,4.11764e-09,0,5179
2.99569,3.5,0,5180
2.95382,3.30754,0,5181
2.91196,3.11509,0,5182
2.8701,2.92263,0,5183
2.82824,2.73017,0,5184
2.78637,2.53771,0,5185
2.74451,2.34526,0,5186
2.70265,2.1528,0,5187
2.66079,1.96034,0,5188
2.61892,1.76788,0,5189
2.57706,1.57543,0,5190
2.5352,1.38297,0,5191
2.49635,1.20436,0,5192
2.46227,1.04768,0,5193
2.43237,0.910249,0,5194
2.40615,0.789692,0,5195
2.38315,0.683941,0,5196
2.36297,0.591176,0,5197
2.34527,0.509804,0,5198
2.32974,0.438424,0,5199
2.31612,0.375811,0,5200
2.30418,0.320887,0,5201
2.2937,0.272707,0,5202
2.2845,0.230445,0,5203
2.27644,0.193373,0,5204
2.26937,0.160853,0,5205
2.26316,0.132328,0,5206
2.25772,0.107305,0,5207
2.25295,0.0853552,0,5208
2.24876,0.066101,0,5209
2.24508,0.0492114,0,5210
2.24186,0.034396,0,5211
2.23903,0.0214,0,5212
2.23655,0.01,0,5213
2.23438,3.78416e-09,0,5214
3.11925,3.5,0,5215
3.08019,3.30754,0,5216
3.04112,3.11509,0,5217
3.00205,2.92263,0,5218
2.96299,2.73017,0,5219
2.92392,2.53771,0,5220
2.88486,2.34526,0,5221
2.84579,2.1528,0,5222
2.80673,1.96034,0,5223
2.76766,1.76788,0,5224
2.7286,1.57543,0,5225
2.68953,1.38297,0,5226
2.65328,1.20436,0,5227
2.62147,1.04768,0,5228
2.59358,0.910249,0,5229
2.56911,0.789692,0,5230
2.54764,0.683941,0,5231
2.52881,0.591176,0,5232
2.51229,0.509804,0,5233
2.49781,0.438424,0,5234
2.4851,0.375811,0,5235
2.47395,0.320887,0,5236
2.46417,0.272707,0,5237
2.45559,0.230445,0,5238
2.44806,0.193373,0,5239
2.44146,0.160853,0,5240
2.43567,0.132328,0,5241
2.43059,0.107305,0,5242
2.42614,0.0853552,0,5243
2.42223,0.066101,0,5244
2.4188,0.0492114,0,5245
2.41579,0.034396,0,5246
2.41316,0.0214,0,5247
2.41084,0.01,0,5248
2.40881,3.4103e-09,0,5249
3.249,3.5,0,5250
3.21355,3.30754,0,5251
3.17811,3.11509,0,5252
3.14266,2.92263,0,5253
3.10721,2.73017,0,5254
3.07176,2.53771,0,5255
3.03632,2.34526,0,5256
3.00087,2.1528,0,5257
2.96542,1.96034,0,5258
2.92998,1.76788,0,5259
2.89453,1.57543,0,5260
2.85908,1.38297,0,5261
2.82619,1.20436,0,5262
2.79733,1.04768,0,5263
2.77202,0.910249,0,5264
2.74981,0.789692,0,5265
2.73033,0.683941,0,5266
2.71325,0.591176,0,5267
2.69826,0.509804,0,5268
2.68511,0.438424,0,5269
2.67358,0.375811,0,5270
2.66347,0.320887,0,5271
2.65459,0.272707,0,5272
2.64681,0.230445,0,5273
2.63998,0.193373,0,5274
2.63399,0.160853,0,5275
2.62874,0.132328,0,5276
2.62413,0.107305,0,5277
2.62009,0.0853552,0,5278
2.61654,0.066101,0,5279
2.61343,0.0492114,0,5280
2.6107,0.034396,0,5281
2.60831,0.0214,0,5282
2.60621,0.01,0,5283
2.60436,2.99119e-09,0,5284
3.3852,3.5,0,5285
3.35431,3.30754,0,5286
3.32343,3.11509,0,5287
3.29255,2.92263,0,5288
3.26167,2.73017,0,5289
3.23079,2.53771,0,5290
3.19991,2.34526,0,5291
3.16903,2.1528,0,5292
3.13814,1.96034,0,5293
3.10726,1.76788,0,5294
3.07638,1.57543,0,5295
3.0455,1.38297,0,5296
3.01684,1.20436,0,5297
2.9917,1.04768,0,5298
2.96965,0.910249,0,5299
2.9503,0.789692,0,5300
2.93333,0.683941,0,5301
2.91845,0.591176,0,5302
2.90539,0.509804,0,5303
2.89394,0.438424,0,5304
2.88389,0.375811,0,5305
2.87508,0.320887,0,5306
2.86735,0.272707,0,5307
2.86057,0.230445,0,5308
2.85462,0.193373,0,5309
2.8494,0.160853,0,5310
2.84482,0.132328,0,5311
2.84081,0.107305,0,5312
2.83728,0.0853552,0,5313
2.8342,0.066101,0,5314
2.83149,0.0492114,0,5315
2.82911,0.034396,0,5316
2.82702,0.0214,0,5317
2.82519,0.01,0,5318
2.82359,2.52134e-09,0,5319
3.52811,3.5,0,5320
3.50288,3.30754,0,5321
3.47766,3.11509,0,5322
3.45243,2.92263,0,5323
3.4272,2.73017,0,5324
3.40198,2.53771,0,5325
3.37675,2.34526,0,5326
3.35153,2.1528,0,5327
3.3263,1.96034,0,5328
3.30107,1.76788,0,5329
